Time	Fluo2	mtRCamp
507.44	37.9029	13.63337
507.45	32.85987	13.74333
507.46	26.17138	13.77539
507.47	30.37042	14.44751
507.48	36.88108	15.25552
507.49	39.73742	12.74022
507.5	42.14441	9.81626
507.51	34.57322	10.35183
507.52	26.76189	11.05351
507.53	28.73257	12.08744
507.54	30.33192	13.29225
507.55	28.05418	16.28134
507.56	26.46123	18.98847
507.57	28.65833	20.1351
507.58	29.54131	20.84731
507.59	25.72869	20.00724
507.6	24.07011	18.78136
507.61	27.83413	16.58426
507.62	29.99843	15.57443
507.63	29.19093	16.77017
507.64	27.67835	17.91886
507.65	25.17417	19.00139
507.66	24.44243	17.37836
507.67	25.62163	12.83837
507.68	27.97598	11.86767
507.69	31.3042	13.85489
507.7	34.97849	13.51682
507.71	38.87176	11.70744
507.72	35.87453	8.92317
507.73	29.60633	5.67611
507.74	27.41135	8.20824
507.75	26.61988	12.73168
507.76	27.95939	13.38479
507.77	29.80082	13.12631
507.78	24.23556	12.23183
507.79	17.61221	11.2465
507.8	24.40662	10.91423
507.81	31.99464	10.63735
507.82	31.13854	12.60854
507.83	30.51821	14.625
507.84	32.94123	17.22585
507.85	34.65332	18.60471
507.86	31.9072	12.32048
507.87	30.19815	7.94644
507.88	32.55654	11.06425
507.89	33.6775	13.29189
507.9	31.43232	13.09803
507.91	29.07338	13.47678
507.92	26.48803	14.99511
507.93	25.21497	15.67995
507.94	25.90977	15.1149
507.95	26.04795	12.8492
507.96	25.54753	8.63231
507.97	26.26559	6.90514
507.98	28.05843	7.37402
507.99	29.89971	7.36024
508	31.77371	7.0206
508.01	31.12147	9.10066
508.02	29.18285	12.41286
508.03	29.70334	12.28937
508.04	31.14154	10.88375
508.05	29.57806	14.15916
508.06	27.23518	18.65003
508.07	28.66955	20.18388
508.08	30.72139	21.23435
508.09	29.05187	16.36586
508.1	27.0812	11.01838
508.11	25.6222	11.59336
508.12	24.46594	12.25631
508.13	28.29458	13.46756
508.14	31.71909	14.4758
508.15	32.23605	14.02345
508.16	32.22554	13.56509
508.17	29.93176	13.0807
508.18	28.25174	13.48007
508.19	28.38098	16.48467
508.2	28.94813	16.93383
508.21	30.45043	11.92599
508.22	29.44915	9.90643
508.23	24.44131	12.66909
508.24	24.4371	13.67156
508.25	30.54349	12.52441
508.26	32.40826	13.92741
508.27	30.29181	17.724
508.28	31.69806	20.11139
508.29	35.63992	21.48445
508.3	35.84978	20.74597
508.31	34.02438	18.85594
508.32	33.01658	15.44566
508.33	32.33832	11.42264
508.34	29.54713	10.60665
508.35	26.15428	10.70384
508.36	26.4431	10.81455
508.37	27.41241	10.92777
508.38	28.26415	10.4527
508.39	29.10422	9.9192
508.4	28.79426	9.19712
508.41	28.57736	8.48812
508.42	31.22681	8.19758
508.43	33.21019	8.14794
508.44	29.60746	10.11861
508.45	26.29684	12.01977
508.46	24.39079	13.58669
508.47	23.5641	14.42375
508.48	26.19701	12.92145
508.49	28.05563	11.78182
508.5	28.13679	11.47475
508.51	28.24161	11.69846
508.52	28.38688	12.82958
508.53	28.39169	14.02385
508.54	28.21386	15.30023
508.55	28.98192	15.11341
508.56	30.69463	13.46532
508.57	29.76471	12.73186
508.58	26.80818	12.69981
508.59	28.08623	12.16753
508.6	31.83423	11.34349
508.61	28.71106	10.74473
508.62	22.60415	10.24379
508.63	22.63491	8.72023
508.64	24.57353	6.87881
508.65	27.43557	8.9855
508.66	30.48877	11.90945
508.67	31.39026	16.84136
508.68	32.03698	22.01101
508.69	30.00044	17.98621
508.7	27.89041	13.73108
508.71	27.27678	15.42724
508.72	26.78074	16.73369
508.73	27.459	14.14887
508.74	27.5248	11.45268
508.75	24.29377	8.15703
508.76	21.86719	6.66415
508.77	22.25491	11.47813
508.78	22.98217	14.34781
508.79	24.54909	12.40919
508.8	25.45361	12.79537
508.81	25.14705	17.43203
508.82	27.39335	19.79321
508.83	33.17664	19.00174
508.84	34.52683	18.3198
508.85	31.16655	17.75424
508.86	28.50007	14.93885
508.87	26.40016	10.28617
508.88	28.76915	10.23201
508.89	33.92277	13.04327
508.9	32.41296	12.17584
508.91	27.79233	9.59101
508.92	26.95109	9.46925
508.93	27.38741	10.18008
508.94	28.24402	9.05212
508.95	29.1973	7.50123
508.96	27.29716	9.82531
508.97	25.00287	12.68464
508.98	25.88206	10.60143
508.99	26.93352	8.28055
509	26.48066	11.36631
509.01	26.25482	14.17507
509.02	28.80759	13.59349
509.03	31.20981	13.62762
509.04	32.69609	17.40767
509.05	32.84601	19.69442
509.06	27.87022	16.2535
509.07	25.02461	13.81169
509.08	27.86792	14.03812
509.09	29.73357	12.53312
509.1	29.68498	7.63797
509.11	29.74094	6.55805
509.12	29.95135	11.11355
509.13	27.93223	14.22856
509.14	23.39225	15.71483
509.15	24.72084	14.82464
509.16	31.15085	11.86863
509.17	30.54611	8.97037
509.18	25.26324	6.11052
509.19	24.95311	12.13049
509.2	27.13418	22.59903
509.21	26.79658	18.40653
509.22	25.53622	8.84268
509.23	23.90275	9.66333
509.24	22.17453	13.12079
509.25	24.5452	11.78105
509.26	27.56583	9.68062
509.27	27.01614	11.07657
509.28	26.19261	12.74068
509.29	22.92674	13.6013
509.3	20.13399	14.56214
509.31	24.96451	17.16299
509.32	29.52095	18.66762
509.33	32.17039	12.5452
509.34	33.70104	7.87832
509.35	30.50206	9.3646
509.36	27.99629	11.3572
509.37	27.49535	14.81415
509.38	27.17168	16.59854
509.39	27.22027	14.87032
509.4	27.31261	13.51177
509.41	27.47391	12.73581
509.42	27.8114	12.46614
509.43	28.36093	12.80579
509.44	27.6013	11.31583
509.45	25.63063	8.13339
509.46	25.24766	8.1929
509.47	25.99054	10.55129
509.48	26.17633	12.67857
509.49	26.06311	14.68181
509.5	26.56354	12.71542
509.51	27.30694	9.17731
509.52	26.49593	8.94933
509.53	25.2516	9.64414
509.54	26.60971	11.2425
509.55	28.43563	13.00328
509.56	25.39251	14.60212
509.57	21.88697	16.18559
509.58	22.0974	14.8906
509.59	22.51242	13.47818
509.6	25.59818	10.87732
509.61	28.17138	8.4188
509.62	26.60446	7.10984
509.63	25.59692	6.52522
509.64	27.21192	9.33647
509.65	27.50103	11.20764
509.66	23.62431	10.12512
509.67	20.928	9.00291
509.68	20.89543	7.79114
509.69	21.46516	7.862
509.7	23.04862	10.09167
509.71	24.35563	10.77047
509.72	25.3084	9.46203
509.73	25.07287	9.00006
509.74	23.66776	9.37124
509.75	22.39103	9.7704
509.76	21.21132	10.19069
509.77	21.0273	10.64152
509.78	21.41502	11.10989
509.79	20.68208	10.70651
509.8	19.47083	9.93107
509.81	20.54992	11.18642
509.82	22.32673	13.06042
509.83	22.36947	14.30248
509.84	22.06239	15.41705
509.85	20.89995	13.29768
509.86	19.64011	10.81005
509.87	20.54327	11.7619
509.88	21.51126	12.7947
509.89	21.89898	12.16452
509.9	22.60178	11.71175
509.91	26.31772	12.95557
509.92	28.9252	13.52872
509.93	25.72622	10.58874
509.94	23.42158	8.1962
509.95	24.181	7.67924
509.96	24.56827	8.00997
509.97	24.05131	10.40042
509.98	22.98036	11.06005
509.99	20.9125	8.60498
510	20.97589	8.62239
510.01	23.94844	12.01471
510.02	25.30309	12.34548
510.03	24.96345	9.47012
510.04	26.79939	8.81447
510.05	30.3861	9.94507
510.06	28.92681	12.74774
510.07	24.37131	16.57638
510.08	21.65362	14.88026
510.09	19.77963	10.64787
510.1	21.98216	12.40875
510.11	25.53629	16.15674
510.12	27.50728	14.13957
510.13	29.1228	10.82789
510.14	26.69042	10.1242
510.15	23.71787	9.76853
510.16	23.85359	9.13746
510.17	24.14398	8.50219
510.18	23.25583	8.664
510.19	22.40219	8.52521
510.2	21.94984	4.88991
510.21	22.22032	2.54828
510.22	26.75979	7.84717
510.23	28.71557	12.72452
510.24	20.97712	16.02017
510.25	16.28924	17.59437
510.26	19.60092	14.65439
510.27	22.00746	12.19454
510.28	22.67021	10.65967
510.29	22.35883	10.46723
510.3	20.6301	12.22801
510.31	21.04839	13.29366
510.32	23.85913	13.58471
510.33	24.59913	12.05701
510.34	23.5652	8.97124
510.35	21.89685	9.35088
510.36	19.81296	12.00033
510.37	22.1551	12.23643
510.38	26.67855	11.28314
510.39	28.05333	11.22111
510.4	28.29578	11.4796
510.41	25.48341	12.99381
510.42	21.91273	14.81973
510.43	22.17948	14.86674
510.44	23.03609	14.64031
510.45	25.18741	11.04023
510.46	27.43258	7.19556
510.47	29.92026	6.94602
510.48	32.07516	7.08516
510.49	29.32905	12.8364
510.5	26.7604	17.13586
510.51	25.38682	11.65913
510.52	23.92829	7.57751
510.53	22.11891	9.25765
510.54	21.59771	11.11034
510.55	24.73207	13.45271
510.56	26.101	14.36709
510.57	23.82325	12.3318
510.58	23.17857	10.64451
510.59	25.0686	9.49736
510.6	25.22938	9.35532
510.61	23.33935	10.40528
510.62	23.04645	11.78488
510.63	24.20963	13.46502
510.64	25.46776	12.72949
510.65	26.79222	10.30647
510.66	24.55421	10.74805
510.67	20.43451	12.7027
510.68	23.67797	14.82037
510.69	29.78488	17.00145
510.7	26.16949	13.73734
510.71	19.90129	8.98746
510.72	23.02605	7.55224
510.73	27.79195	6.69614
510.74	27.63958	8.10627
510.75	27.04145	9.72178
510.76	24.2851	13.22631
510.77	21.77752	16.30996
510.78	24.94393	10.41294
510.79	27.82907	5.53269
510.8	28.52387	8.57038
510.81	28.9838	10.68611
510.82	28.36965	8.58568
510.83	27.54975	7.94625
510.84	26.09604	11.80747
510.85	25.03377	13.37967
510.86	24.83991	9.87361
510.87	25.24176	9.45625
510.88	26.63084	14.15753
510.89	28.18421	15.98132
510.9	29.94499	14.17194
510.91	30.0413	12.15762
510.92	28.52297	9.94449
510.93	31.21803	11.76902
510.94	37.04991	16.59954
510.95	33.46938	15.75335
510.96	24.56828	11.69827
510.97	22.78003	7.8253
510.98	23.97526	4.02871
510.99	21.07729	6.12965
511	16.95759	9.99086
511.01	17.98246	10.89504
511.02	20.01827	11.21814
511.03	21.06338	10.40562
511.04	22.00012	9.46888
511.05	24.15567	8.67212
511.06	26.3702	7.87645
511.07	29.10081	6.97176
511.08	31.27552	6.88178
511.09	28.35105	14.26507
511.1	25.98015	19.05025
511.11	26.4325	10.58495
511.12	25.88356	4.25205
511.13	21.97427	5.07558
511.14	20.67351	7.8737
511.15	25.6007	15.38624
511.16	28.16129	18.24091
511.17	26.52974	12.84483
511.18	24.14707	10.0807
511.19	20.75422	10.85615
511.2	21.51139	10.37563
511.21	26.5518	8.59882
511.22	28.43875	8.20945
511.23	27.82512	8.92028
511.24	26.36523	8.52318
511.25	24.39404	7.45668
511.26	22.22267	7.71485
511.27	19.96095	8.57094
511.28	24.11201	9.34199
511.29	30.34816	10.08539
511.3	27.22851	10.33816
511.31	22.05886	10.48343
511.32	21.72638	9.4123
511.33	22.01692	8.18451
511.34	21.2469	6.77225
511.35	20.4847	5.38193
511.36	23.26339	5.78568
511.37	25.52576	6.27106
511.38	22.06882	7.66066
511.39	19.48228	8.99747
511.4	21.88927	10.0314
511.41	24.03	10.66417
511.42	25.19317	9.8241
511.43	26.51004	8.66766
511.44	28.22275	6.69647
511.45	26.92266	6.4102
511.46	19.91106	9.31813
511.47	17.03597	9.88905
511.48	20.08969	7.11036
511.49	23.75148	6.37224
511.5	28.08106	7.87506
511.51	27.61893	8.50161
511.52	23.11151	8.3884
511.53	23.00353	9.67954
511.54	25.73362	11.87665
511.55	27.03863	11.49481
511.56	27.65279	9.86275
511.57	29.00708	9.81949
511.58	30.6226	10.33697
511.59	27.49239	9.18989
511.6	23.21088	7.639
511.61	20.36432	9.02683
511.62	17.73142	10.85224
511.63	22.68892	8.91244
511.64	28.16095	6.71884
511.65	31.1335	6.62165
511.66	33.41457	6.58865
511.67	26.11243	7.44526
511.68	20.33724	8.48433
511.69	24.52155	10.71348
511.7	27.19175	12.65398
511.71	23.75083	13.42943
511.72	21.86777	12.92865
511.73	24.32335	8.87358
511.74	26.52845	6.66225
511.75	28.22461	8.19712
511.76	27.89557	8.54357
511.77	24.47068	7.07332
511.78	23.18375	7.2569
511.79	24.39551	9.37335
511.8	23.81171	8.44328
511.81	21.61461	4.77593
511.82	23.31249	6.16173
511.83	27.69066	11.02482
511.84	27.89096	10.06228
511.85	25.91977	6.07183
511.86	20.75719	8.59284
511.87	14.37578	13.60068
511.88	17.85098	13.39398
511.89	23.95789	11.79501
511.9	22.91045	9.7258
511.91	20.64873	7.57678
511.92	23.25006	8.04559
511.93	26.27121	8.74039
511.94	25.14961	9.32354
511.95	23.95822	9.88421
511.96	22.5531	10.06205
511.97	20.77421	10.45995
511.98	16.18614	12.51179
511.99	13.36366	13.56102
512	18.4201	10.13612
512.01	22.46007	7.82811
512.02	23.42938	8.89409
512.03	24.55615	9.51336
512.04	26.0264	9.15821
512.05	27.02993	9.18354
512.06	27.27187	9.82974
512.07	26.82296	10.41099
512.08	25.51452	10.91141
512.09	25.19717	11.56908
512.1	25.82735	12.3771
512.11	24.09026	11.87086
512.12	20.61677	10.40061
512.13	22.77954	9.09644
512.14	28.07843	7.88467
512.15	27.7946	8.52637
512.16	25.20977	9.932
512.17	22.01253	8.24995
512.18	18.63623	5.66512
512.19	20.56182	5.90091
512.2	23.5018	6.67636
512.21	24.23437	10.43448
512.22	24.73531	14.50558
512.23	22.17827	12.5079
512.24	19.56812	10.43415
512.25	18.0012	11.2096
512.26	16.99085	11.88793
512.27	20.88412	11.71061
512.28	24.16831	11.34366
512.29	24.4268	10.03471
512.3	24.97907	9.69406
512.31	26.4974	12.53737
512.32	26.86697	14.10137
512.33	24.54114	12.66369
512.34	22.58009	11.31438
512.35	21.25511	10.11916
512.36	19.81917	11.81422
512.37	18.23623	17.33902
512.38	18.63122	16.92154
512.39	21.03821	10.45948
512.4	22.97362	7.68856
512.41	24.54054	7.80177
512.42	24.68936	8.54284
512.43	23.99456	9.65742
512.44	21.77833	12.1262
512.45	18.88694	15.19594
512.46	17.48946	13.36532
512.47	16.56823	9.97248
512.48	20.61203	7.35184
512.49	25.71706	4.89626
512.5	25.70618	11.16372
512.51	25.05997	18.51444
512.52	23.31854	14.3688
512.53	21.5929	9.83443
512.54	23.03058	12.40323
512.55	24.26719	14.4861
512.56	23.37853	11.43291
512.57	22.5783	9.25916
512.58	22.27123	11.98925
512.59	22.53396	13.80493
512.6	24.84427	12.33468
512.61	25.81333	10.32892
512.62	23.3898	6.96865
512.63	22.38713	5.45192
512.64	24.03521	7.37451
512.65	24.28991	10.82423
512.66	22.57721	16.4302
512.67	21.57081	16.0699
512.68	21.32887	9.25216
512.69	23.99664	8.35203
512.7	29.08512	12.37506
512.71	29.09634	14.15518
512.72	25.88185	14.51033
512.73	24.01262	15.17213
512.74	22.78483	15.98015
512.75	22.4809	12.09588
512.76	22.49693	6.58658
512.77	20.99802	6.41907
512.78	19.14004	7.51762
512.79	23.97525	6.95022
512.8	29.77508	6.14272
512.81	26.25386	6.45833
512.82	22.14556	6.86438
512.83	20.17488	10.70905
512.84	18.53076	14.25925
512.85	21.16366	13.95269
512.86	23.43262	13.84021
512.87	23.40057	14.95479
512.88	23.36852	15.09598
512.89	23.33647	11.39658
512.9	22.96671	9.61818
512.91	21.67378	13.09115
512.92	20.86596	13.86
512.93	21.02777	9.22386
512.94	21.60862	6.32824
512.95	22.82038	6.05321
512.96	22.95102	8.15835
512.97	21.83644	13.0049
512.98	21.15014	13.43028
512.99	20.84306	9.94076
513	20.52643	10.39908
513.01	20.20333	13.53344
513.02	20.05124	12.47745
513.03	19.98662	9.27847
513.04	19.53438	10.72086
513.05	18.93677	13.90381
513.06	21.18264	11.94988
513.07	24.17122	8.65422
513.08	23.33174	6.48191
513.09	21.86149	4.4947
513.1	21.22733	8.04665
513.11	20.66177	12.05313
513.12	22.65467	9.53554
513.13	24.54948	7.12177
513.14	24.32356	7.62271
513.15	24.71176	8.2077
513.16	29.5583	9.40292
513.17	32.18196	10.56205
513.18	25.12228	11.56393
513.19	20.1619	12.61055
513.2	21.42174	13.78975
513.21	22.50702	14.95875
513.22	23.21785	16.1059
513.23	23.38967	15.71596
513.24	22.69539	12.85611
513.25	22.26214	10.65698
513.26	22.14892	9.26789
513.27	22.16879	9.86655
513.28	22.31406	12.33816
513.29	19.47725	10.95561
513.3	14.48544	6.78784
513.31	18.16767	5.2502
513.32	26.60041	5.15301
513.33	26.53587	7.21758
513.34	23.03033	10.15756
513.35	22.38825	8.75272
513.36	22.56609	6.10379
513.37	20.63282	7.47181
513.38	18.30647	9.58774
513.39	20.95665	12.89309
513.4	24.10704	16.31798
513.41	24.09331	14.23414
513.42	23.88518	12.04175
513.43	21.00982	10.73331
513.44	18.56931	9.45893
513.45	19.81312	8.47307
513.46	20.44573	7.32694
513.47	18.11939	5.40486
513.48	17.08999	4.51956
513.49	20.23986	6.97515
513.5	22.42246	8.96148
513.51	22.37438	9.86565
513.52	22.83762	10.70474
513.53	24.17863	11.43211
513.54	25.26021	12.67072
513.55	26.00309	14.57677
513.56	26.60089	15.36965
513.57	27.05323	15.04655
513.58	25.14144	13.50954
513.59	21.40947	11.03793
513.6	21.21281	12.0912
513.61	23.0868	15.20902
513.62	22.32888	14.19898
513.63	20.42283	11.38824
513.64	22.45514	11.66666
513.65	25.71823	12.91048
513.66	23.28636	9.92972
513.67	19.6676	6.06851
513.68	23.29256	8.55663
513.69	27.78395	11.8042
513.7	24.60789	10.55906
513.71	21.16865	9.17377
513.72	20.37666	9.90114
513.73	19.53527	10.68811
513.74	18.19478	12.0772
513.75	17.61887	12.77961
513.76	21.18903	9.75846
513.77	24.20494	7.1164
513.78	25.27092	5.80796
513.79	24.96939	5.28757
513.8	21.26999	6.72525
513.81	19.72954	7.83828
513.82	22.15307	8.35525
513.83	23.50203	8.52087
513.84	23.35624	8.19776
513.85	21.4362	7.87466
513.86	17.62358	7.55156
513.87	16.52755	9.013
513.88	17.65867	11.93747
513.89	20.97574	11.83074
513.9	25.66048	9.8275
513.91	23.80173	7.94497
513.92	18.87454	6.11905
513.93	18.01086	7.82648
513.94	18.52783	10.73441
513.95	18.57253	10.23152
513.96	18.50791	8.93911
513.97	21.74684	8.69615
513.98	25.44624	8.59948
513.99	23.9341	10.78844
514	22.1123	13.05994
514.01	20.69065	9.24732
514.02	19.20516	5.91413
514.03	16.92741	8.53101
514.04	15.91122	10.71309
514.05	22.63177	10.22869
514.06	27.07453	10.34274
514.07	22.72892	12.76575
514.08	19.98402	13.66272
514.09	21.53491	10.46426
514.1	21.74603	9.59647
514.11	19.32249	13.3119
514.12	18.05717	15.54412
514.13	18.50952	15.57669
514.14	18.96937	13.21048
514.15	19.43774	8.12148
514.16	20.18217	6.8628
514.17	21.1675	8.94668
514.18	21.13607	9.77139
514.19	20.42576	9.75536
514.2	20.86483	13.60843
514.21	21.88222	19.40827
514.22	24.68306	17.53283
514.23	28.14052	12.83155
514.24	26.38609	11.3088
514.25	23.30032	10.59798
514.26	19.01693	9.52523
514.27	14.54208	8.39463
514.28	19.12044	8.07318
514.29	24.40331	7.8147
514.3	21.86963	7.58806
514.31	19.71851	7.58588
514.32	24.48441	11.15604
514.33	28.26521	14.07355
514.34	25.13137	12.40996
514.35	22.38491	11.21974
514.36	21.28636	12.04327
514.37	20.32424	11.96963
514.38	19.75868	9.28813
514.39	19.81142	8.36263
514.4	21.16846	11.14131
514.41	22.71947	12.66263
514.42	24.57744	12.19426
514.43	23.65528	10.54056
514.44	19.3743	7.4548
514.45	18.4018	6.08614
514.46	20.50172	6.31205
514.47	21.26176	8.73696
514.48	21.0679	12.72741
514.49	25.49275	10.03131
514.5	32.40716	3.73105
514.51	28.09924	5.11601
514.52	19.32686	9.55829
514.53	16.37155	8.81499
514.54	15.04708	6.61789
514.55	14.91228	6.67755
514.56	14.99293	7.14592
514.57	18.64049	7.46715
514.58	22.63094	7.77422
514.59	23.14569	9.13994
514.6	23.49613	10.4331
514.61	21.96126	9.60906
514.62	20.50226	8.81505
514.63	19.6622	8.26603
514.64	19.40962	7.69713
514.65	21.92982	7.03438
514.66	23.72354	7.25748
514.67	23.2226	10.27863
514.68	23.8887	12.39969
514.69	27.20038	12.48033
514.7	26.52466	12.09861
514.71	19.10983	10.93544
514.72	15.64457	9.29903
514.73	17.26009	7.05385
514.74	19.59876	6.65309
514.75	22.65195	8.07475
514.76	22.26019	8.66037
514.77	19.25507	8.61177
514.78	17.74613	8.60416
514.79	17.09993	8.62019
514.8	19.20141	7.59597
514.81	22.48104	6.12572
514.82	23.94257	6.31289
514.83	24.84726	7.00769
514.84	24.557	6.99051
514.85	24.024	6.8287
514.86	27.18509	8.49307
514.87	30.77128	10.36758
514.88	29.9731	10.93554
514.89	28.9376	11.41214
514.9	25.6099	10.49091
514.91	22.62272	9.49252
514.92	22.92928	7.74776
514.93	23.53452	7.29777
514.94	25.71559	13.67919
514.95	25.89782	18.34879
514.96	19.19382	17.121
514.97	15.26427	14.86984
514.98	18.10757	10.12048
514.99	19.98404	8.03555
515	20.11328	10.76564
515.01	21.89848	11.5737
515.02	25.95304	9.74778
515.03	26.84978	11.6553
515.04	24.42676	17.48769
515.05	22.5665	17.34173
515.06	21.16087	12.36594
515.07	22.2244	9.93928
515.08	24.80923	9.08318
515.09	25.64729	8.87916
515.1	25.67986	8.97584
515.11	21.85867	8.89104
515.12	16.75312	8.74578
515.13	36.17113	9.94438
515.14	61.13124	11.44668
515.15	67.04128	9.90237
515.16	70.38553	7.94773
515.17	67.62581	11.19435
515.18	64.72663	14.70546
515.19	77.74743	16.09454
515.2	89.76641	16.82924
515.21	89.9763	9.85021
515.22	92.3844	4.5396
515.23	107.87733	9.16024
515.24	118.47027	12.99904
515.25	110.57052	13.88718
515.26	105.44842	14.67777
515.27	107.64552	15.21128
515.28	109.42974	15.8052
515.29	110.41507	16.51603
515.3	110.68488	16.0582
515.31	109.90944	13.89315
515.32	112.30609	14.00054
515.33	118.25118	16.64998
515.34	125.12571	15.97279
515.35	132.79954	12.43469
515.36	129.29478	11.92762
515.37	118.43851	13.41389
515.38	117.03774	11.70154
515.39	120.31737	8.40589
515.4	119.82326	10.34327
515.41	117.96528	14.17191
515.42	115.08599	13.42467
515.43	111.95163	11.53464
515.44	110.69177	12.45592
515.45	109.72246	13.81295
515.46	107.17329	13.78562
515.47	104.50782	13.65638
515.48	105.99789	14.75133
515.49	108.22244	15.49437
515.5	121.24375	10.92284
515.51	131.96168	7.20749
515.52	127.03448	9.3074
515.53	123.38568	11.27575
515.54	125.04928	12.69741
515.55	125.16966	12.38702
515.56	120.88867	7.13673
515.57	117.13831	5.29098
515.58	114.48887	10.50871
515.59	113.7465	12.61363
515.6	115.97617	9.86752
515.61	116.55365	8.90599
515.62	115.16404	10.06916
515.63	110.25705	12.56522
515.64	102.13088	16.28116
515.65	99.87305	14.82185
515.66	101.73103	9.73285
515.67	103.96901	8.30678
515.68	106.40857	8.82375
515.69	100.64697	10.14213
515.7	91.68073	11.77367
515.71	97.85033	13.97555
515.72	108.17361	16.33395
515.73	105.10346	13.78888
515.74	99.67532	10.38053
515.75	101.42364	10.40462
515.76	103.83063	10.74375
515.77	102.73327	12.9543
515.78	101.51673	14.9964
515.79	99.22296	12.92854
515.8	95.91382	11.02289
515.81	84.62123	10.39271
515.82	76.00136	10.48623
515.83	79.68474	13.91112
515.84	84.02658	16.34226
515.85	90.40748	15.69605
515.86	96.82857	15.02487
515.87	103.33923	14.29802
515.88	102.59721	13.44367
515.89	89.7863	12.37717
515.9	82.2331	11.3394
515.91	81.34444	10.33804
515.92	85.22754	10.80967
515.93	93.75747	12.71572
515.94	94.11476	13.05972
515.95	88.36352	12.2362
